POD,FAR,FBIAS,POFD,TS,HSS,ACCURACY,OBS_RATE,FC_RATE,HITS,FALSE_ALARMS,MISSES,CORRECT_NEGATIVES,station,period,month,year,fog_type,n_obs
0.17647058823529413,0.34782608695652173,0.27058823529411763,0.027874564459930314,0.16129032258064516,0.19991176308388023,0.7903225806451613,0.22849462365591397,0.06182795698924731,15,8,70,279,AL-HOCEIMA,mensuel,8,2024,cf,372
0.056179775280898875,0.6875,0.1797752808988764,0.04059040590405904,0.05,0.021515220874341955,0.7361111111111112,0.24722222222222223,0.044444444444444446,5,11,84,260,AL-HOCEIMA,mensuel,9,2024,cf,360
0.12264150943396226,0.5185185185185185,0.25471698113207547,0.05263157894736842,0.10833333333333334,0.0902358749314317,0.7123655913978495,0.2849462365591398,0.07258064516129033,13,14,93,252,AL-HOCEIMA,mensuel,10,2024,cf,372
0.3308270676691729,0.38028169014084506,0.5338345864661654,0.11894273127753303,0.275,0.23451992521171683,0.6777777777777778,0.36944444444444446,0.19722222222222222,44,27,89,200,AL-HOCEIMA,mensuel,11,2024,cf,360
0.12244897959183673,0.8125,0.6530612244897959,0.0804953560371517,0.08,0.04919247295895688,0.8145161290322581,0.13172043010752688,0.08602150537634409,6,26,43,297,AL-HOCEIMA,mensuel,12,2024,cf,372
0.18823529411764706,0.5294117647058824,0.4,0.06844106463878327,0.1553398058252427,0.15031432420296362,0.75,0.2442528735632184,0.09770114942528736,16,18,69,245,AL-HOCEIMA,mensuel,2,2024,cf,348
0.03361344537815126,0.0,0.03361344537815126,0.0,0.03361344537815126,0.045174537987679675,0.6908602150537635,0.31989247311827956,0.010752688172043012,4,0,115,253,AL-HOCEIMA,mensuel,3,2024,cf,372
0.125,0.5625,0.2857142857142857,0.029605263157894735,0.1076923076923077,0.1346153846153846,0.8388888888888889,0.15555555555555556,0.044444444444444446,7,9,49,295,AL-HOCEIMA,mensuel,4,2024,cf,360
0.0967741935483871,0.85,0.6451612903225806,0.04985337243401759,0.0625,0.055944055944055944,0.8790322580645161,0.08333333333333333,0.053763440860215055,3,17,28,324,AL-HOCEIMA,mensuel,5,2024,cf,372
0.14492753623188406,0.7368421052631579,0.5507246376811594,0.09621993127147767,0.10309278350515463,0.05878110349801659,0.7583333333333333,0.19166666666666668,0.10555555555555556,10,28,59,263,AL-HOCEIMA,mensuel,6,2024,cf,360
0.06481481481481481,0.3,0.09259259259259259,0.011363636363636364,0.06306306306306306,0.07303047728579644,0.7204301075268817,0.2903225806451613,0.026881720430107527,7,3,101,261,AL-HOCEIMA,mensuel,7,2024,cf,372
0.14329268292682926,0.5791044776119403,0.3404471544715447,0.056924882629107984,0.11969439728353141,0.1128340821011,0.7638888888888888,0.22404371584699453,0.07627504553734062,141,194,843,3214,AL-HOCEIMA,annuel,all,2024,cf,4392
0.023809523809523808,0.9,0.23809523809523808,0.02727272727272727,0.0196078431372549,-0.005188067444876783,0.8655913978494624,0.11290322580645161,0.026881720430107527,1,9,41,321,AL-HOCEIMA,mensuel,7,2024,hc,372
0.25,0.9130434782608695,2.875,0.057692307692307696,0.06896551724137931,0.10032246506628449,0.9274193548387096,0.021505376344086023,0.06182795698924731,2,21,6,343,AL-HOCEIMA,mensuel,8,2024,hc,372
0.09090909090909091,0.9375,1.4545454545454546,0.04297994269340974,0.038461538461538464,0.03928266438941076,0.9305555555555556,0.030555555555555555,0.044444444444444446,1,15,10,334,AL-HOCEIMA,mensuel,9,2024,hc,360
,1.0,,0.07258064516129033,0.0,0.0,0.9274193548387096,0.0,0.07258064516129033,0,27,0,345,AL-HOCEIMA,mensuel,10,2024,hc,372
